city_code;name;department;region;epci;aldo_zpc;aldo_code_greco;aldo_code_groupeser;aldo_code_ser;aldo_code_bassin_populicole;mte_zonage_abc
41052;Chitenay;41;24;200030385;4_2;B;B7,B6;B70,B62;Nord-Ouest;B2
41053;Choue;41;24;244100293;4_1;B;B3;B33;Nord-Ouest;C
41054;Choussy;41;24;200072064;3_2;B;B7,B6;B70,B62;Nord-Ouest;C
41055;Valloire-sur-Cisse;41;24;200030385;2_2;B;B6;B62;Nord-Ouest;C
41057;Conan;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41058;Concriers;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41059;Le Controis-en-Sologne;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41060;Cormenon;41;24;244100293;4_1;B;B3;B33;Nord-Ouest;C
41061;Cormeray;41;24;200030385;4_2;B;B7,B6;B70,B62;Nord-Ouest;B2
41062;Couddes;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41063;Couffy;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41065;Coulommiers-la-Tour;41;24;200072072;2_2;B;B3,B6,B4;B33,B62,B44;Nord-Ouest;C
41066;Courbouzon;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41067;Cour-Cheverny;41;24;200030385;4_2;B;B7;B70;Nord-Ouest;B2
41068;Courmemin;41;24;200018406;2_2;B;B7;B70;Nord-Ouest;C
41069;Cour-sur-Loire;41;24;200055481;2_2;B;B7,B4;B70,B44;Nord-Ouest;C
41070;Vallée-de-Ronsard;41;24;200072072;3_2;B;B6,B3;B62,B33;Nord-Ouest;C
41071;Crouy-sur-Cosson;41;24;244100798;2_2;B;B7;B70;Nord-Ouest;C
41072;Crucheray;41;24;200072072;2_2;B;B6,B4;B62,B44;Nord-Ouest;C
41073;Danzé;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41074;Dhuizon;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41075;Droué;41;24;200040772;4_2;B;B3;B33;Nord-Ouest;C
41077;Épiais;41;24;200055481;2_2;B;B3;B33;Nord-Ouest;C
41078;Épuisay;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41079;Les Essarts;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41080;Faverolles-sur-Cher;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41081;Faye;41;24;200072072;2_2;B;B3,B4;B33,B44;Nord-Ouest;C
41083;La Ferté-Beauharnais;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41084;La Ferté-Imbault;41;24;244100806;2_2;B;B7;B70;Nord-Ouest;C
41085;La Ferté-Saint-Cyr;41;24;244100798;2_2;B;B7;B70;Nord-Ouest;C
41086;Fontaines-en-Sologne;41;24;244100798;2_2;B;B7;B70;Nord-Ouest;C
41087;Fontaine-les-Coteaux;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41088;Fontaine-Raoul;41;24;200040772;1_2;B;B3;B33;Nord-Ouest;C
41089;La Fontenelle;41;24;200040772;4_1;B;B3;B33;Nord-Ouest;C
41090;Fortan;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41091;Fossé;41;24;200030385;2_2;B;B6,B4;B62,B44;Nord-Ouest;B2
41093;Françay;41;24;200030385;2_2;B;B6;B62;Nord-Ouest;C
41094;Fresnes;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41095;Fréteval;41;24;200040772;2_2;B;B3;B33;Nord-Ouest;C
41096;Le Gault-du-Perche;41;24;244100293;4_1;B;B3;B33;Nord-Ouest;C
41097;Gièvres;41;24;200018406;2_2;B;B6,B7;B62,B70;Nord-Ouest;C
41098;Gombergean;41;24;200072072;2_2;B;B6;B62;Nord-Ouest;C
41099;Gy-en-Sologne;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41100;Les Hayes;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41101;Herbault;41;24;200030385;2_2;B;B6;B62;Nord-Ouest;C
41102;Houssay;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41103;Huisseau-en-Beauce;41;24;200072072;2_2;B;B6,B4;B62,B44;Nord-Ouest;C
41104;Huisseau-sur-Cosson;41;24;244100798;2_2;B;B7;B70;Nord-Ouest;B2
41105;Josnes;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41106;Lamotte-Beuvron;41;24;200000800;2_2;B;B7;B70;Nord-Ouest;B2
41107;Lancé;41;24;200072072;4_2;B;B4,B6;B44,B62;Nord-Ouest;C
41108;Lancôme;41;24;200030385;4_2;B;B6;B62;Nord-Ouest;C
41109;Landes-le-Gaulois;41;24;200030385;2_2;B;B6,B4;B62,B44;Nord-Ouest;C
41110;Langon-sur-Cher;41;24;200018406;2_2;B;B6,B7;B62,B70;Nord-Ouest;C
41112;Lassay-sur-Croisne;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41113;Lavardin;41;24;200072072;3_2;B;B6,B3;B62,B33;Nord-Ouest;C
41114;Lestiou;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41115;Lignières;41;24;200040772;2_2;B;B3;B33;Nord-Ouest;C
41116;Lisle;41;24;200040772;3_2;B;B3;B33;Nord-Ouest;C
41118;Loreux;41;24;200018406;2_2;B;B7;B70;Nord-Ouest;C
41119;Lorges;41;24;200055481;2_2;B;B3,B4;B33,B44;Nord-Ouest;C
41120;Lunay;41;24;200072072;4_2;B;B3,B6;B33,B62;Nord-Ouest;C
41121;La Madeleine-Villefrouin;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41122;Maray;41;24;200018406;2_2;B;B6;B62;Nord-Ouest;C
41123;Marchenoir;41;24;200055481;2_2;B;B3;B33;Nord-Ouest;C
41124;Marcilly-en-Beauce;41;24;200072072;2_2;B;B6,B4;B62,B44;Nord-Ouest;C
41125;Marcilly-en-Gault;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41126;Mareuil-sur-Cher;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41127;La Marolle-en-Sologne;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41128;Marolles;41;24;200030385;2_2;B;B4;B44;Nord-Ouest;B2
41129;Maslives;41;24;244100798;2_2;B;B4,B7;B44,B70;Nord-Ouest;C
41130;Maves;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41131;Mazangé;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41132;Méhers;41;24;200072064;2_2;B;B6,B7;B62,B70;Nord-Ouest;C
41134;Menars;41;24;200030385;2_2;B;B4;B44;Nord-Ouest;B2
41135;Mennetou-sur-Cher;41;24;200018406;2_2;B;B6,B7;B62,B70;Nord-Ouest;C
41136;Mer;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41137;Mesland;41;24;200030385;3_2;B;B6;B62;Nord-Ouest;C
41138;Meslay;41;24;200072072;2_2;B;B3;B33;Nord-Ouest;C
41139;Meusnes;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41140;Millançay;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41141;Moisy;41;24;200040772;2_2;B;B3,B4;B33,B44;Nord-Ouest;C
41142;Valencisse;41;24;200030385;3_2;B;B6;B62;Nord-Ouest;C
41143;Mondoubleau;41;24;244100293;4_1;B;B3;B33;Nord-Ouest;C
41144;Monteaux;41;24;200030385;4_2;B;B6;B62;Nord-Ouest;C
41145;Monthou-sur-Bièvre;41;24;200030385;3_2;B;B7,B6;B70,B62;Nord-Ouest;B2
41146;Monthou-sur-Cher;41;24;200072064;4_2;B;B6,B7;B62,B70;Nord-Ouest;C
41147;Les Montils;41;24;200030385;2_2;B;B6;B62;Nord-Ouest;B2
41148;Montlivault;41;24;244100798;2_2;B;B7;B70;Nord-Ouest;C
41149;Montoire-sur-le-Loir;41;24;200072072;3_2;B;B3,B6;B33,B62;Nord-Ouest;C
41150;Mont-près-Chambord;41;24;244100798;2_2;B;B7,B6;B70,B62;Nord-Ouest;C
41151;Montrichard Val de Cher;41;24;200072064;4_2;B;B6;B62;Nord-Ouest;C
41152;Montrieux-en-Sologne;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41153;Montrouveau;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41154;Morée;41;24;200040772;2_2;B;B3,B4;B33,B44;Nord-Ouest;C
41155;Muides-sur-Loire;41;24;200055481;4_2;B;B7,B4;B70,B44;Nord-Ouest;C
41156;Mulsans;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41157;Mur-de-Sologne;41;24;200018406;2_2;B;B7;B70;Nord-Ouest;C
41158;Naveil;41;24;200072072;2_2;B;B3,B6;B33,B62;Nord-Ouest;C
41159;Neung-sur-Beuvron;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41160;Neuvy;41;24;244100798;2_2;B;B7;B70;Nord-Ouest;C
41161;Nouan-le-Fuzelier;41;24;200000800;2_2;B;B7;B70;Nord-Ouest;C
41163;Nourray;41;24;200072072;2_2;B;B4;B44;Nord-Ouest;C
41164;Noyers-sur-Cher;41;24;200072064;3_2;B;B6;B62;Nord-Ouest;C
41166;Oisly;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41167;Veuzain-sur-Loire;41;24;200030385;4_2;B;B6;B62;Nord-Ouest;C
41168;Orçay;41;24;244100806;2_1;B;B7;B70;Nord-Ouest;C
41171;Oucques La Nouvelle;41;24;200055481;2_2;B;B4,B3;B44,B33;Nord-Ouest;C
41172;Ouzouer-le-Doyen;41;24;200040772;2_2;B;B4;B44;Nord-Ouest;C
41173;Beauce la Romaine;41;24;200070183;2_2;B;B3,B4;B33,B44;Nord-Ouest;C
41174;Périgny;41;24;200072072;2_2;B;B6,B4;B62,B44;Nord-Ouest;C
41175;Pezou;41;24;200040772;3_2;B;B3;B33;Nord-Ouest;C
41176;Pierrefitte-sur-Sauldre;41;24;244100806;2_2;B;B7;B70;Nord-Ouest;C
41177;Le Plessis-Dorin;41;24;244100293;4_1;B;B3;B33;Nord-Ouest;C
41178;Le Plessis-l'Échelle;41;24;200055481;2_2;B;B4,B3;B44,B33;Nord-Ouest;C
41179;Le Poislay;41;24;200040772;4_2;B;B3;B33;Nord-Ouest;C
41180;Pontlevoy;41;24;200072064;3_2;B;B6,B7;B62,B70;Nord-Ouest;C
41181;Pouillé;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41182;Pray;41;24;200072072;4_2;B;B6,B4;B62,B44;Nord-Ouest;C
41184;Prunay-Cassereau;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41185;Pruniers-en-Sologne;41;24;200018406;2_2;B;B7;B70;Nord-Ouest;C
41186;Rahart;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41187;Renay;41;24;200040772;2_2;B;B3;B33;Nord-Ouest;C
41188;Rhodon;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41189;Rilly-sur-Loire;41;24;200030385;3_2;B;B6;B62;Nord-Ouest;C
41190;Rocé;41;24;200072072;2_2;B;B3;B33;Nord-Ouest;C
41191;Roches;41;24;200055481;2_2;B;B4,B3;B44,B33;Nord-Ouest;C
41192;Les Roches-l'Évêque;41;24;200072072;3_2;B;B3;B33;Nord-Ouest;C
41193;Romilly;41;24;200040772;4_1;B;B3;B33;Nord-Ouest;C
41194;Romorantin-Lanthenay;41;24;200018406;2_2;B;B7;B70;Nord-Ouest;C
41195;Rougeou;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41196;Ruan-sur-Egvonne;41;24;200040772;4_2;B;B3;B33;Nord-Ouest;C
41198;Saint-Aignan;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41199;Saint-Amand-Longpré;41;24;200072072;2_2;B;B6,B4;B62,B44;Nord-Ouest;C
41200;Sainte-Anne;41;24;200072072;2_2;B;B6;B62;Nord-Ouest;C
41201;Saint-Arnoult;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41203;Saint-Bohaire;41;24;200030385;3_2;B;B6;B62;Nord-Ouest;B2
41204;Saint-Claude-de-Diray;41;24;244100798;2_2;B;B7;B70;Nord-Ouest;C
41205;Saint-Cyr-du-Gault;41;24;200030385;2_2;B;B6;B62;Nord-Ouest;C
41206;Saint-Denis-sur-Loire;41;24;200030385;2_2;B;B4;B44;Nord-Ouest;B2
41207;Saint-Dyé-sur-Loire;41;24;244100798;4_2;B;B4,B7;B44,B70;Nord-Ouest;C
41208;Saint-Étienne-des-Guérets;41;24;200030385;3_2;B;B6;B62;Nord-Ouest;C
41209;Saint-Firmin-des-Prés;41;24;200072072;3_2;B;B3;B33;Nord-Ouest;C
41211;Saint-Georges-sur-Cher;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41212;Saint-Gervais-la-Forêt;41;24;200030385;2_2;B;B7,B6;B70,B62;Nord-Ouest;B2
41213;Saint-Gourgon;41;24;200072072;2_2;B;B6;B62;Nord-Ouest;C
41214;Saint-Hilaire-la-Gravelle;41;24;200040772;4_2;B;B3;B33;Nord-Ouest;C
41215;Saint-Jacques-des-Guérets;41;24;200072072;3_2;B;B6,B3;B62,B33;Nord-Ouest;C
41216;Saint-Jean-Froidmentel;41;24;200040772;3_2;B;B3;B33;Nord-Ouest;C
41217;Saint-Julien-de-Chédon;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41218;Saint-Julien-sur-Cher;41;24;200018406;2_2;B;B6;B62;Nord-Ouest;C
41219;Saint-Laurent-des-Bois;41;24;200070183;2_2;B;B4,B3;B44,B33;Nord-Ouest;C
41220;Saint-Laurent-Nouan;41;24;244100798;2_2;B;B7,B4;B70,B44;Nord-Ouest;C
41221;Saint-Léonard-en-Beauce;41;24;200055481;2_2;B;B4,B3;B44,B33;Nord-Ouest;C
41222;Saint-Loup;41;24;200018406;2_2;B;B6;B62;Nord-Ouest;C
41223;Saint-Lubin-en-Vergonnois;41;24;200030385;3_2;B;B6;B62;Nord-Ouest;B2
41224;Saint-Marc-du-Cor;41;24;244100293;4_1;B;B3;B33;Nord-Ouest;C
41225;Saint-Martin-des-Bois;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41226;Saint-Ouen;41;24;200072072;3_2;B;B3;B33;Nord-Ouest;C
41228;Saint-Rimay;41;24;200072072;3_2;B;B6,B3;B62,B33;Nord-Ouest;C
41229;Saint-Romain-sur-Cher;41;24;200072064;3_2;B;B7,B6;B70,B62;Nord-Ouest;C
41230;Saint-Sulpice-de-Pommeray;41;24;200030385;2_2;B;B6,B4;B62,B44;Nord-Ouest;B2
41231;Saint-Viâtre;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41232;Salbris;41;24;244100806;2_2;B;B7;B70;Nord-Ouest;C
41233;Sambin;41;24;200030385;2_2;B;B7,B6;B70,B62;Nord-Ouest;B2
41234;Santenay;41;24;200030385;3_2;B;B6;B62;Nord-Ouest;C
41235;Sargé-sur-Braye;41;24;244100293;4_2;B;B3;B33;Nord-Ouest;C
41236;Sasnières;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41237;Sassay;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41238;Savigny-sur-Braye;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41239;Seigy;41;24;200072064;2_2;B;B6;B62;Nord-Ouest;C
41241;Selles-Saint-Denis;41;24;244100806;2_2;B;B7;B70;Nord-Ouest;C
41242;Selles-sur-Cher;41;24;200072064;2_2;B;B6,B7;B62,B70;Nord-Ouest;C
41243;Selommes;41;24;200072072;2_2;B;B4;B44;Nord-Ouest;C
41245;Séris;41;24;200055481;4_2;B;B4;B44;Nord-Ouest;C
41246;Seur;41;24;200030385;2_2;B;B6;B62;Nord-Ouest;B2
41247;Soings-en-Sologne;41;24;200072064;2_2;B;B7;B70;Nord-Ouest;C
41248;Couëtron-au-Perche;41;24;244100293;4_1;B;B3;B33;Nord-Ouest;C
41249;Souesmes;41;24;244100806;2_2;B;B7;B70;Nord-Ouest;C
41250;Sougé;41;24;200072072;3_2;B;B3;B33;Nord-Ouest;C
41251;Souvigny-en-Sologne;41;24;200000800;2_2;B;B7;B70;Nord-Ouest;C
41252;Suèvres;41;24;200055481;2_2;B;B4,B7;B44,B70;Nord-Ouest;C
41253;Talcy;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41254;Le Temple;41;24;244100293;4_2;B;B3;B33;Nord-Ouest;C
41255;Ternay;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41256;Theillay;41;24;244100806;2_2;B;B7;B70;Nord-Ouest;C
41258;Thésée;41;24;200072064;4_2;B;B6;B62;Nord-Ouest;C
41259;Thoré-la-Rochette;41;24;200072072;3_2;B;B6,B3;B62,B33;Nord-Ouest;C
41260;Thoury;41;24;244100798;2_2;B;B7;B70;Nord-Ouest;C
41261;Tourailles;41;24;200072072;2_2;B;B4;B44;Nord-Ouest;C
41262;Tour-en-Sologne;41;24;244100798;4_2;B;B7;B70;Nord-Ouest;C
41265;Troo;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41266;Valaire;41;24;200030385;3_2;B;B6;B62;Nord-Ouest;B2
41267;Vallières-les-Grandes;41;24;200072064;3_2;B;B6;B62;Nord-Ouest;C
41268;Veilleins;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41269;Vendôme;41;24;200072072;2_2;B;B3,B6;B33,B62;Nord-Ouest;B2
41271;Vernou-en-Sologne;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41273;Vievy-le-Rayé;41;24;200055481;2_2;B;B3,B4;B33,B44;Nord-Ouest;C
41274;Villavard;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41275;La Ville-aux-Clercs;41;24;200072072;4_2;B;B3;B33;Nord-Ouest;C
41276;Villebarou;41;24;200030385;2_2;B;B4;B44;Nord-Ouest;B2
41277;Villebout;41;24;200040772;4_2;B;B3;B33;Nord-Ouest;C
41278;Villechauve;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41279;Villedieu-le-Château;41;24;200072072;3_2;B;B6,B3;B62,B33;Nord-Ouest;C
41280;Villefranche-sur-Cher;41;24;200018406;2_2;B;B6,B7;B62,B70;Nord-Ouest;C
41281;Villefrancœur;41;24;200030385;2_2;B;B6,B4;B62,B44;Nord-Ouest;C
41282;Villeherviers;41;24;200018406;2_2;B;B7;B70;Nord-Ouest;C
41283;Villemardy;41;24;200072072;2_2;B;B4;B44;Nord-Ouest;C
41284;Villeneuve-Frouville;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41285;Villeny;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
41286;Villeporcher;41;24;200072072;3_2;B;B6;B62;Nord-Ouest;C
41287;Villerable;41;24;200072072;2_2;B;B4,B6;B44,B62;Nord-Ouest;C
41288;Villerbon;41;24;200030385;2_2;B;B4;B44;Nord-Ouest;B2
41289;Villermain;41;24;200070183;2_2;B;B4,B3;B44,B33;Nord-Ouest;C
41290;Villeromain;41;24;200072072;2_2;B;B4;B44;Nord-Ouest;C
41291;Villetrun;41;24;200072072;2_2;B;B4;B44;Nord-Ouest;C
41292;Villexanton;41;24;200055481;2_2;B;B4;B44;Nord-Ouest;C
41293;Villiersfaux;41;24;200072072;2_2;B;B4,B6;B44,B62;Nord-Ouest;C
41294;Villiers-sur-Loir;41;24;200072072;3_2;B;B3;B33;Nord-Ouest;C
41295;Vineuil;41;24;200030385;2_2;B;B6,B7;B62,B70;Nord-Ouest;B2
41296;Vouzon;41;24;200000800;2_2;B;B7;B70;Nord-Ouest;C
41297;Yvoy-le-Marron;41;24;244100780;2_2;B;B7;B70;Nord-Ouest;C
42001;Aboën;42;84;244200770;2_3;G;G2;G22;Sud;C
42002;Ailleux;42;84;200065886;2_3;G;G2;G22;Sud;C
42003;Ambierle;42;84;200035731;2_1;G,B;G2,B9;G22,B92;Sud;C
42005;Andrézieux-Bouthéon;42;84;244200770;2_1;G;G9;G90;Sud;B2
42006;Apinac;42;84;200065886;2_3;G;G2;G22;Sud;C
42007;Arcinges;42;84;200035202;1_3;G;G4;G41;Sud;C
42008;Arcon;42;84;200035731;2_3;G;G2;G22;Sud;C
42009;Arthun;42;84;200065886;2_1;G;G9,G2;G90,G22;Sud;C
42010;Aveizieux;42;84;200065894;2_3;G;G4;G41;Sud;C
42011;Balbigny;42;84;200065894;2_1;B,G;B9,G9;B92,G90;Sud;C
42012;Bard;42;84;200065886;2_3;G;G2;G22;Sud;C
42013;Bellegarde-en-Forez;42;84;200065894;2_3;G;G4,G9;G41,G90;Sud;C
42014;Belleroche;42;84;200035202;2_3;G;G4;G41;Sud;C
42015;Belmont-de-la-Loire;42;84;200035202;2_3;G;G4;G41;Sud;C
42016;La Bénisson-Dieu;42;84;200035202;2_1;B;B9;B92;Sud;C
42017;Le Bessat;42;84;244200622;1_3;G;G4;G42;Sud;C
42018;Bessey;42;84;244200895;1_1;G;G4;G42;Sud;C
42019;Boën-sur-Lignon;42;84;200065886;2_1;G;G9,G2;G90,G22;Sud;C
42020;Boisset-lès-Montrond;42;84;200065886;2_1;G;G9;G90;Sud;C
42021;Boisset-Saint-Priest;42;84;200065886;2_3;G;G2,G9;G22,G90;Sud;C
42022;Bonson;42;84;200065886;2_1;G;G9;G90;Sud;B2
42023;Bourg-Argental;42;84;244200622;2_3;G;G4;G42;Sud;C
42025;Boyer;42;84;200035202;1_3;B;B9;B92;Sud;C
42026;Briennon;42;84;200035202;2_1;B;B9;B92;Sud;C
42027;Bully;42;84;244200614;2_1;G;G2;G22;Sud;C
42028;Burdignes;42;84;244200622;1_3;G;G4;G42;Sud;C
42029;Bussières;42;84;200065894;2_3;G,B;G4,B9;G41,B92;Sud;C
42030;Bussy-Albieux;42;84;200065886;2_1;G;G9,G2;G90,G22;Sud;C
42031;Caloire;42;84;244200770;2_3;G;G2;G22;Sud;C
42032;Cellieu;42;84;244200770;2_3;G;G4,G9;G41,G90;Sud;B2
42033;Le Cergne;42;84;200035202;1_3;G,B;G4,B9;G41,B92;Sud;C
42034;Cervières;42;84;200065886;2_3;G;G2;G22;Sud;C
42035;Cezay;42;84;200065886;2_1;G;G2;G22;Sud;C
42036;Chagnon;42;84;244200770;2_1;G;G9;G90;Sud;C
42037;Chalain-d'Uzore;42;84;200065886;2_1;G;G9;G90;Sud;C
42038;Chalain-le-Comtal;42;84;200065886;2_1;G;G9;G90;Sud;C
42039;Chalmazel-Jeansagnière;42;84;200065886;1_3;G;G2;G22;Sud;C
42040;La Chamba;42;84;200065886;1_3;G;G2;G22;Sud;C
42041;Chambéon;42;84;200065894;2_1;G;G9;G90;Sud;C
42042;Chambles;42;84;200065886;2_3;G;G9,G2;G90,G22;Sud;C
42043;Chambœuf;42;84;244200770;2_3;G;G9,G4;G90,G41;Sud;C
42044;Le Chambon-Feugerolles;42;84;244200770;2_3;G;G2,G9;G22,G90;Sud;B2
42045;La Chambonie;42;84;200065886;1_3;G;G2;G22;Sud;C
42046;Champdieu;42;84;200065886;2_1;G;G2,G9;G22,G90;Sud;C
42047;Champoly;42;84;244200820;2_3;G;G2;G22;Sud;C
42048;Chandon;42;84;200035202;2_1;B;B9;B92;Sud;C
42049;Changy;42;84;200035731;2_1;B,G;B9,G2;B92,G22;Sud;C
42050;La Chapelle-en-Lafaye;42;84;200065886;1_3;G;G2;G22;Sud;C
42051;La Chapelle-Villars;42;84;244200895;1_1;G;G4;G42;Sud;C
42052;Charlieu;42;84;200035202;2_1;B;B9;B92;Sud;C
42053;Châteauneuf;42;84;244200770;2_1;G;G9,G4;G90,G41,G42;Sud;B2
42054;Châtelneuf;42;84;200065886;2_1;G;G2;G22;Sud;C
42055;Châtelus;42;84;200066587;2_3;G;G4;G41;Sud;C
42056;Chavanay;42;84;244200895;1_1;G;G4;G42;Sud;C
42058;Chazelles-sur-Lavieu;42;84;200065886;1_3;G;G2;G22;Sud;C
42059;Chazelles-sur-Lyon;42;84;200065894;2_3;G;G4;G41;Sud;B2
42060;Chenereilles;42;84;200065886;2_3;G;G2;G22;Sud;C
42061;Cherier;42;84;244200820;2_3;G;G2;G22;Sud;C
42062;Chevrières;42;84;200066587;2_3;G;G4;G41;Sud;C
42063;Chirassimont;42;84;244200630;1_3;B,G;B9,G4;B92,G41;Sud;C
42064;Chuyer;42;84;244200895;1_1;G;G4;G42;Sud;C
42065;Civens;42;84;200065894;2_1;G;G4,G9;G41,G90;Sud;C
42066;Cleppé;42;84;200065894;2_1;G;G9;G90;Sud;C
42067;Colombier;42;84;244200622;2_3;G;G4;G42;Sud;C
42068;Combre;42;84;200035731;1_3;B;B9;B92;Sud;C
42069;Commelle-Vernay;42;84;200035731;1_1;B,G;B9,G2;B92,G22;Sud;B2
42070;Cordelle;42;84;244200630;1_1;B,G;B9,G2;B92,G22;Sud;C
42071;Le Coteau;42;84;200035731;2_1;B;B9;B92;Sud;B2
42073;Cottance;42;84;200065894;2_3;G,B;G4,B9;G41,B92;Sud;C
42074;Coutouvre;42;84;200035731;1_3;B;B9;B92;Sud;C
42075;Craintilleux;42;84;200065886;2_1;G;G9;G90;Sud;C
42076;Cremeaux;42;84;244200820;2_3;G;G2;G22;Sud;C
42077;Croizet-sur-Gand;42;84;244200630;1_3;B;B9;B92;Sud;C
42078;Le Crozet;42;84;200035731;2_3;G;G2;G22;Sud;C
42079;Cuinzier;42;84;200035202;1_3;B,G;B9,G4;B92,G41;Sud;C
42081;Cuzieu;42;84;200065894;2_1;G;G9;G90;Sud;C
42083;Dargoire;42;84;244200770;2_1;G;G9,G4;G90,G41;Sud;C
42084;Solore-en-Forez;42;84;200065886;2_3;G;G2;G22;Sud;C
42085;Doizieux;42;84;244200770;1_3;G;G4,G9;G42,G90;Sud;C
42086;Écoche;42;84;200035202;1_3;G;G4;G41;Sud;C
42087;Écotay-l'Olme;42;84;200065886;2_3;G;G9,G2;G90,G22;Sud;C
42088;Épercieux-Saint-Paul;42;84;200065894;2_1;G;G9;G90;Sud;C
42089;Essertines-en-Châtelneuf;42;84;200065886;2_1;G;G2;G22;Sud;C
42090;Essertines-en-Donzy;42;84;200065894;2_3;G;G4;G41;Sud;C
42091;Estivareilles;42;84;200065886;2_3;G;G2;G22;Sud;C
42092;L'Étrat;42;84;244200770;2_3;G;G9,G4;G90,G41;Sud;B2
42093;Farnay;42;84;244200770;2_3;G;G4,G9;G42,G90;Sud;B2
42094;Feurs;42;84;200065894;2_1;G;G9;G90;Sud;C
42095;Firminy;42;84;244200770;2_3;G;G2,G9;G22,G90;Sud;B2
42096;Fontanès;42;84;244200770;2_3;G;G4;G41;Sud;C
42097;La Fouillouse;42;84;244200770;2_3;G;G2,G9;G22,G90;Sud;B2
42098;Fourneaux;42;84;244200630;1_3;B;B9;B92;Sud;C
42099;Fraisses;42;84;244200770;2_3;G;G2,G9;G22,G90;Sud;B2
42100;La Gimond;42;84;244200770;2_3;G;G4;G41;Sud;C
42101;Graix;42;84;244200622;1_3;G;G4;G42;Sud;C
42102;Grammond;42;84;200066587;2_3;G;G4;G41;Sud;C
42103;La Grand-Croix;42;84;244200770;2_3;G;G9;G90;Sud;B2
42104;La Gresle;42;84;200035202;1_3;B;B9;B92;Sud;C
42105;Grézieux-le-Fromental;42;84;200065886;2_1;G;G9;G90;Sud;C
42106;Grézolles;42;84;244200614;2_3;G;G2;G22;Sud;C
42107;Gumières;42;84;200065886;1_3;G;G2;G22;Sud;C
42108;L'Hôpital-le-Grand;42;84;200065886;2_1;G;G9;G90;Sud;C
42110;L'Horme;42;84;244200770;2_3;G;G9;G90;Sud;B2
42112;Jarnosse;42;84;200035202;1_3;B,G;B9,G4;B92,G41;Sud;C
