city_code;da_name;da_population;da_surface_ha;dvf_nbtrans_residential;dvf_pxm2_median_residential;dvf_surface_median_residential;dvf_nbtrans_cod111;dvf_pxm2_median_cod111;dvf_nbtrans_cod121;dvf_pxm2_median_cod121;dvf_surface_median_cod111;dvf_surface_median_cod121;dvf_nbtrans_terrain;dvf_pxm2_median_terrain;dvf_surface_median_terrain
95139;La Chapelle-en-Vexin;320;366.94;8;3205;86;8;3205;1;4500;86;70;1;1813;193
95141;Charmont;32;359.16;0;;;0;;0;;;;0;;
95142;Chars;2006;1687.52;54;2623;63;44;2595;10;2661;75;55;4;567;359
95144;Châtenay-en-France;68;307.21;1;2957;150;1;2957;0;;150;;0;;
95149;Chaumontel;3332;424.99;107;3768;79;87;3407;27;4121;94;44;5;460;257
95150;Chaussy;631;1478.85;18;2303;85;17;2286;3;2321;86;77;1;50;1050
95151;Chauvry;297;501.49;7;3082;102;7;3082;0;;102;;1;4923;91
95154;Chennevières-lès-Louvres;282;458.69;6;3000;98;10;2832;1;2951;98;61;0;;
95157;Chérence;137;861.42;6;2717;122;6;2717;0;;122;;2;651;1068
95166;Cléry-en-Vexin;476;514.99;19;2961;110;19;2961;0;;110;;0;;
95169;Commeny;646;551.28;8;2692;101;8;2692;0;;101;;0;;
95170;Condécourt;564;697.25;16;3085;92;11;3105;5;2204;98;67;2;215;488
95176;Cormeilles-en-Parisis;27292;842.9;643;4389;75;345;4500;298;4305;94;54;26;2062;174
95177;Cormeilles-en-Vexin;1297;955.45;32;2931;92;31;2973;7;3589;92;30;5;2188;198
95181;Courcelles-sur-Viosne;310;362.18;12;3391;80;11;3345;2;3029;76;80;1;1802;111
95183;Courdimanche;7311;563.98;158;3500;78;88;3579;70;3387;101;53;6;379;340
95197;Deuil-la-Barre;23099;375.28;584;3805;67;207;4438;377;3537;87;61;7;1103;457
95199;Domont;16065;851.66;374;3149;70;170;3719;204;2824;90;63;13;1582;169
95203;Eaubonne;26211;441.14;559;4098;72;257;4623;302;3503;86;64;6;1269;398
95205;Écouen;7202;758.64;165;3271;73;81;3855;84;2806;88;64;3;700;200
95210;Enghien-les-Bains;11432;174.81;353;5206;64;69;5917;284;5075;111;57;2;5316;338
95211;Ennery;2243;746.72;55;3553;90;50;3558;8;2947;92;65;11;245;579
95212;Épiais-lès-Louvres;156;346.21;7;2998;70;7;2998;1;10114;70;35;3;312;461
95213;Épiais-Rhus;603;1045.76;20;3158;110;20;3158;0;;110;;7;470;487
95214;Épinay-Champlâtreux;57;359.89;3;1928;55;2;3209;1;851;69;47;0;;
95218;Éragny;18436;471.96;371;3333;78;188;3588;183;3012;92;64;14;806;292
95219;Ermont;29489;415.42;623;4000;67;228;4691;395;3661;84;64;8;173;248
95229;Ézanville;9858;517.7;246;3278;75;112;3691;134;2853;91;67;12;475;417
95241;Fontenay-en-Parisis;2219;1103.04;32;3164;79;24;3370;15;2925;88;43;4;263;304
95250;Fosses;10570;362.58;208;2972;85;187;2961;21;3600;86;45;7;1957;139
95252;Franconville;37754;622.54;996;3201;65;222;4110;774;2954;85;62;18;808;255
95253;Frémainville;507;561.42;25;3112;100;23;3112;4;2860;101;61;2;804;419
95254;Frémécourt;526;432;8;2843;96;6;2735;2;3214;139;53;0;;
95256;Frépillon;3317;337.68;77;3737;86;64;3786;13;3594;97;52;6;132;6750
95257;La Frette-sur-Seine;4570;203.85;153;4415;79;108;4653;45;3621;88;60;10;2340;222
95258;Frouville;347;746.58;9;3270;112;9;3270;0;;112;;2;255;1159
95268;Garges-lès-Gonesse;41791;546.37;417;2469;64;119;3263;298;2279;80;60;6;251;845
95270;Genainville;522;1059.12;27;2845;97;17;2882;10;2500;95;108;0;;
95271;Génicourt;514;643.43;9;3474;87;9;3474;2;4397;87;69;0;;
95277;Gonesse;27707;2029.8;344;3085;68;147;3274;197;2941;89;54;9;432;460
95280;Goussainville;31301;1141.9;383;3333;68;291;3437;92;2998;74;45;16;701;385
95287;Grisy-les-Plâtres;709;716.01;17;3286;120;14;3533;4;2720;129;61;1;192;816
95288;Groslay;8453;308.19;173;3553;71;94;3915;79;2986;92;60;11;797;270
95295;Guiry-en-Vexin;161;618.93;5;3054;94;5;3054;0;;94;;0;;
95298;Haravilliers;589;1102.48;16;2999;100;16;2999;0;;100;;5;238;825
95301;Haute-Isle;293;251.81;10;2649;105;10;2649;5;1912;105;30;3;367;902
95303;Le Heaulme;207;196.54;13;3122;66;7;3300;6;2924;84;56;0;;
95304;Hédouville;278;533.58;10;3314;129;10;3314;0;;129;;1;2145;358
95306;Herblay-sur-Seine;31779;1258.64;701;3947;75;401;4074;300;3742;88;57;29;2101;236
95308;Hérouville-en-Vexin;584;848.29;18;3233;79;13;3223;7;3370;122;30;7;222;860
95309;Hodent;225;442.78;5;2664;69;11;3607;1;4688;65;69;1;219;457
95313;L'Isle-Adam;12493;1566.94;427;4317;77;195;4278;232;4385;107;56;13;1176;377
95316;Jagny-sous-Bois;269;423.51;10;2802;95;9;2867;1;1571;95;70;2;168;1565
95323;Jouy-le-Moutier;17854;730.62;354;3174;89;287;3129;67;3433;96;51;23;449;465
95328;Labbeville;641;804.46;22;3001;87;13;3230;9;2870;98;60;2;39;7910
95331;Lassy;196;196.05;5;2167;102;6;2690;3;2167;112;78;1;1478;207
95341;Livilliers;389;655.95;8;2618;94;7;2756;5;2480;95;75;0;;
95348;Longuesse;496;851.91;18;2759;85;18;2759;3;5432;85;37;3;326;350
95351;Louvres;12560;1137.74;228;3183;73;124;3048;104;3303;85;57;14;687;798
95352;Luzarches;5008;2048.54;139;3519;87;97;3538;42;3372;103;45;17;503;467
95353;Maffliers;1856;685.35;58;3733;80;39;3430;19;4009;90;40;5;544;171
95355;Magny-en-Vexin;5779;1451.98;129;2829;80;97;2753;32;3083;89;40;8;186;476
95365;Mareil-en-France;734;698.32;23;3314;101;16;3261;15;4063;113;47;4;508;341
95369;Margency;3012;72.45;63;4037;81;37;4037;26;4008;92;63;2;0;110
95370;Marines;3594;822.15;80;3425;83;69;3557;11;3232;90;50;14;786;379
95371;Marly-la-Ville;6022;877.29;140;3184;88;118;3163;22;3594;92;47;6;211;7643
95379;Maudétour-en-Vexin;208;665.72;9;2495;100;9;2495;0;;100;;3;3309;139
95387;Menouville;62;279.8;4;4974;75;4;4974;0;;75;;0;;
95388;Menucourt;6184;371.13;145;3029;91;111;3051;34;2899;93;62;4;834;422
95392;Mériel;5347;533.34;150;3607;80;113;3714;37;3404;91;52;5;1179;390
95394;Méry-sur-Oise;9983;987.7;222;3500;79;135;3581;87;3167;99;60;13;1044;229
95395;Le Mesnil-Aubry;914;673.06;20;2938;92;19;2985;5;3036;95;42;3;102;787
95409;Moisselles;1261;148.4;42;3604;70;20;3465;22;3664;95;49;6;17108;12
95422;Montgeroult;361;499.66;8;3362;83;8;3362;1;3267;83;60;0;;
95424;Montigny-lès-Cormeilles;22457;405.67;382;3406;72;211;3878;171;2590;88;65;13;1084;286
95426;Montlignon;3038;284;65;3855;80;42;4051;23;3380;122;49;5;225;795
95427;Montmagny;15105;291.52;281;3212;68;130;3545;151;2909;89;60;6;2043;219
95428;Montmorency;21763;519.63;588;4159;70;172;4644;416;3889;110;63;7;810;723
95429;Montreuil-sur-Epte;377;732.75;7;3131;95;7;3131;0;;95;;3;453;618
95430;Montsoult;4023;385.97;114;3154;84;81;3292;33;2516;100;64;5;690;312
95436;Mours;1693;247.88;25;3176;92;18;3113;7;3233;106;48;5;847;481
95438;Moussy;108;477.16;6;2503;68;5;3069;7;2300;80;75;0;;
95445;Nerville-la-Forêt;756;669.68;18;3007;88;14;2974;4;4110;93;76;3;491;571
95446;Nesles-la-Vallée;1842;1347.16;52;3750;93;50;3762;6;2757;95;63;5;300;400
95447;Neuilly-en-Vexin;240;299.57;15;2719;110;15;2719;0;;110;;0;;
95450;Neuville-sur-Oise;2058;426.02;33;3800;100;28;3816;5;3364;109;54;7;383;918
95452;Nointel;903;323.72;24;3191;74;21;3204;11;3167;103;50;0;;
95456;Noisy-sur-Oise;549;380.5;19;3036;71;17;3036;2;4073;79;35;2;731;538
95459;Nucourt;719;770.52;19;2863;113;19;2863;3;2679;113;56;2;5698;175
95462;Omerville;327;1230.96;13;2442;102;13;2442;0;;102;;3;86;1100
95476;Osny;17954;1230.75;324;3470;84;227;3469;97;3471;100;55;12;1020;314
95480;Parmain;5655;886.03;114;3299;88;106;3415;8;2990;88;58;11;198;989
95483;Le Perchay;504;546.68;7;3190;100;7;3190;0;;100;;1;175;401
95487;Persan;14359;517.6;248;3066;58;90;3091;158;3054;80;45;9;600;284
95488;Pierrelaye;10130;896.53;183;3850;67;118;3971;65;3800;86;44;19;3300;111
95489;Piscop;768;414.72;18;3537;96;15;3777;5;3519;100;68;1;1135;1277
95491;Le Plessis-Bouchard;8518;265.89;257;3573;73;114;4178;143;3088;86;65;8;3021;96
95492;Le Plessis-Gassot;102;415.29;2;2573;154;1;3401;1;1744;147;160;0;;
95493;Le Plessis-Luzarches;152;91.45;6;3092;88;5;2915;1;12750;94;20;1;404;344
95500;Pontoise;31970;716.3;766;3168;66;180;3602;586;3048;85;61;13;1506;380
95504;Presles;4017;1017.92;153;3434;80;119;3400;34;3832;92;46;11;410;419
95509;Puiseux-en-France;3765;520.23;73;3247;85;63;3110;10;4062;86;38;11;363;7611
95510;Puiseux-Pontoise;603;387.94;12;3868;83;8;3762;7;3951;92;41;5;4187;812
95523;La Roche-Guyon;399;466.65;12;2767;69;9;2756;6;3967;78;35;2;105;1729
95527;Roissy-en-France;2674;1418.51;42;4205;51;22;3398;31;4400;92;43;8;709;1974
95529;Ronquerolles;907;477.62;22;2890;90;20;2788;4;2646;103;85;6;326;514
95535;Sagy;1096;1055.43;15;2837;87;12;2906;5;3088;89;51;1;241;415
95539;Saint-Brice-sous-Forêt;15063;599.52;313;3571;75;133;4253;180;3159;94;60;6;2263;581
95541;Saint-Clair-sur-Epte;964;1232.55;15;2311;88;13;2311;7;2333;95;62;0;;
95543;Saint-Cyr-en-Arthies;236;392.84;14;2634;88;13;2631;1;4607;88;56;1;101;547
95554;Saint-Gervais;878;1343.11;30;3019;100;29;2987;1;4507;100;75;2;498;551
95555;Saint-Gratien;21336;272.27;445;3900;67;117;4697;328;3515;80;65;8;784;291
95563;Saint-Leu-la-Forêt;16138;522.44;401;3926;71;223;4163;178;3651;90;53;7;576;408
95566;Saint-Martin-du-Tertre;2689;1172.07;75;3152;91;71;3078;9;3104;91;51;7;1440;254
95572;Saint-Ouen-l'Aumône;25578;1399.18;510;3287;66;186;3424;324;3138;91;58;5;1427;5676
95574;Saint-Prix;7612;791.25;154;4153;90;115;4153;39;4067;108;56;11;1390;380
95580;Saint-Witz;2724;763.84;52;3447;118;45;3444;7;3480;139;57;14;1239;471
95582;Sannois;26924;477.31;578;3746;66;212;4375;366;3363;83;61;11;524;370
95584;Santeuil;658;537.31;19;3400;100;17;3415;6;2263;100;50;1;150;917
95585;Sarcelles;59173;841.98;658;2204;70;171;3223;487;2000;88;67;17;545;351
95592;Seraincourt;1305;1137.54;39;3101;85;31;3101;8;3042;94;56;13;12308;13
95594;Seugy;1044;171.44;34;3430;88;27;3312;9;3788;101;50;3;856;438
95598;Soisy-sous-Montmorency;18008;395.42;384;3833;73;181;4444;203;3356;105;61;18;825;331
95604;Survilliers;4091;544.34;125;2477;78;59;3059;66;2258;85;69;5;84;2093
95607;Taverny;27593;1042.2;676;3352;73;335;3885;341;2821;88;65;12;677;193
95610;Théméricourt;283;755.19;13;3167;105;13;3167;0;;105;;0;;
95611;Theuville;53;499.75;1;24053;195;1;24053;0;;195;;1;6681;702
95612;Le Thillay;4560;399.04;85;3246;68;64;3519;21;2606;80;57;6;265;3136
95625;Us;1374;1097.58;37;3081;80;33;3008;7;3414;83;48;3;152;856
95627;Vallangoujard;625;756.27;18;3329;104;17;3313;8;3843;107;44;1;124;887
95628;Valmondois;1208;460.04;47;3547;80;33;3575;14;3484;104;42;6;276;677
95633;Vaudherland;104;9.71;4;3004;82;3;2771;1;18750;83;80;0;;
95637;Vauréal;16079;374.37;329;3627;77;200;3450;129;3825;93;51;7;6650;264
95641;Vémars;3124;823.35;70;3424;70;36;3323;34;3533;90;46;10;1047;3458
95651;Vétheuil;849;438.72;20;2908;82;17;2970;7;2118;90;27;3;205;1490
95652;Viarmes;5558;827.6;127;3259;83;107;3259;20;3224;97;40;5;897;400
95656;Vienne-en-Arthies;379;377.86;17;2738;98;17;2738;0;;98;;2;263;941
95658;Vigny;1137;679.68;28;3266;100;28;3266;0;;100;;6;177;993
95660;Villaines-sous-Bois;778;188.78;14;3640;98;13;3636;15;3747;105;60;5;296;602
95675;Villeron;1766;562.14;36;3721;78;18;3399;18;3923;101;61;9;1202;359
95676;Villers-en-Arthies;498;831.78;13;2550;82;13;2550;0;;82;;0;;
95678;Villiers-Adam;858;984.74;24;3962;82;20;4088;7;3667;93;30;5;344;550
95680;Villiers-le-Bel;30053;731.25;353;2394;65;106;3090;247;2222;83;62;10;1358;265
95682;Villiers-le-Sec;205;324.13;7;2905;75;7;2905;2;9632;75;107;4;951;198
95690;Wy-dit-Joli-Village;326;847.24;12;2676;107;12;2676;0;;107;;0;;
97101;Les Abymes;51055;7042.83;345;1750;63;105;1761;240;1747;78;61;51;180;644
97102;Anse-Bertrand;4412;6419.28;29;2160;88;29;2160;2;4486;88;48;33;99;725
97103;Baie-Mahault;30924;4673.72;333;3087;74;218;3053;115;3108;88;57;75;280;712
97104;Baillif;5096;2439.93;17;2500;66;12;2450;6;3006;77;63;14;109;635
97105;Basse-Terre;9417;450.04;67;1618;68;23;1649;44;1600;91;60;7;182;431
97106;Bouillante;6127;4367.45;45;3877;90;38;4111;7;3050;100;64;15;231;756
97107;Capesterre-Belle-Eau;17684;10362.69;76;2395;83;76;2395;7;2696;83;75;99;11;500
97108;Capesterre-de-Marie-Galante;3123;4638.87;10;3548;75;8;3548;4;4268;75;64;12;80;786
97109;Gourbeyre;7307;2276.42;53;2400;75;21;2389;32;2435;105;66;6;114;986
97110;La Désirade;1306;2117.29;4;3848;59;4;3848;0;;59;;8;130;500
97111;Deshaies;3710;3156.91;41;5303;75;39;5254;4;5482;75;44;18;130;1040
97112;Grand-Bourg;4617;5583.19;44;3581;77;37;3700;8;2559;78;42;33;155;371
97113;Le Gosier;27757;4575.06;339;3864;61;102;3910;237;3863;90;52;48;159;740
97114;Goyave;7565;6036.78;34;3092;92;27;3111;10;2949;100;69;12;120;925
97115;Lamentin;18628;6579.54;121;2772;74;73;2590;48;2802;82;56;30;192;634
97116;Morne-à-l'Eau;16228;7000.94;49;1506;100;42;1584;10;2922;106;63;22;156;488
97117;Le Moule;23014;8337.61;157;2888;66;101;2672;56;3314;75;44;60;204;577
97118;Petit-Bourg;24665;13191.93;242;3263;86;160;3352;82;3163;99;60;61;271;801
97119;Petit-Canal;8212;7420.68;16;2174;81;14;2038;4;2992;79;96;29;147;600
97120;Pointe-à-Pitre;15040;277.55;189;1475;62;27;2200;162;1441;60;62;8;681;93
97121;Pointe-Noire;5762;6005.56;19;2841;88;17;2647;3;2841;90;65;7;57;1996
97122;Port-Louis;5607;4438.14;32;2222;74;25;2570;11;1873;79;70;12;451;460
97124;Saint-Claude;10177;3459.88;125;2447;79;70;2663;55;2362;99;57;24;155;765
97125;Saint-François;13942;6120.18;458;4948;42;191;4554;267;5111;94;25;94;358;947
97126;Saint-Louis;2610;5767.26;8;2148;50;8;2148;0;;50;;11;42;206
97128;Sainte-Anne;23973;8096.24;195;3589;75;120;3587;75;3596;91;54;61;318;857
97129;Sainte-Rose;17700;12310.66;134;2572;77;106;2850;28;1484;80;69;56;109;840
97130;Terre-de-Bas;873;680.89;5;1842;56;5;1842;0;;56;;3;100;400
97131;Terre-de-Haut;1463;581.54;12;7461;52;9;7692;6;6629;52;29;3;666;466
97132;Trois-Rivières;7415;3138.81;46;2652;90;41;2662;6;3440;97;44;14;194;951
97133;Vieux-Fort;1674;737.98;15;2634;97;10;2763;5;2577;89;97;2;200;840
97134;Vieux-Habitants;7077;6003.61;22;2075;85;21;1992;2;4183;85;35;7;157;716
97201;L'Ajoupa-Bouillon;1682;1237.18;11;1750;63;11;1750;2;3159;63;66;4;104;763
97202;Les Anses-d'Arlet;3912;2588.33;33;5391;85;22;4912;19;5391;99;55;12;873;593
97203;Basse-Pointe;2852;2793.24;18;1425;75;18;1425;1;4394;75;65;21;69;476
97204;Le Carbet;3721;1789.74;41;3408;72;24;3246;17;3437;83;65;28;189;641
97205;Case-Pilote;4537;1857.2;44;3129;74;32;3398;12;3022;92;42;17;243;682
97206;Le Diamant;6161;2750.72;160;4936;59;72;4508;88;5693;99;40;18;185;702
97207;Ducos;18105;2878.95;196;2736;72;79;2880;117;2694;95;63;30;205;707
97208;Fonds-Saint-Denis;640;2378.95;5;2449;71;4;1557;2;3337;108;60;1;38;3726
97209;Fort-de-France;75506;4403.76;1078;2525;64;363;2011;715;2667;77;59;48;246;495
97210;Le François;15778;5443.42;104;3538;100;91;3530;13;5089;103;61;28;154;953
97211;Grand'Rivière;487;1669.3;4;1427;49;4;1427;0;;49;;2;226;83
97212;Gros-Morne;9610;4627.46;33;2125;72;26;2021;7;2125;71;76;10;149;771
97213;Le Lamentin;39400;6273.15;474;2618;66;137;2711;337;2583;90;61;84;155;697
97214;Le Lorrain;6566;5049.31;28;1822;96;21;1375;11;2383;97;74;13;78;1032
97215;Macouba;987;1695.48;6;1403;68;6;1403;0;;68;;0;;
97216;Le Marigot;2948;2176.73;24;1935;80;15;1627;9;2468;100;68;8;241;777
97217;Le Marin;8486;3179.64;82;3258;60;28;2902;54;3598;82;49;12;423;757
97218;Le Morne-Rouge;4388;3768.01;34;1627;76;30;1673;7;1125;73;80;13;102;800
97219;Le Prêcheur;1479;2994.18;14;1083;51;12;1083;2;1414;51;54;2;129;615
97220;Rivière-Pilote;11604;3596.56;36;1953;81;32;1875;6;2128;84;48;6;66;1395
97221;Rivière-Salée;11829;3976.65;93;3170;85;73;3224;20;2341;90;63;28;154;658
97222;Le Robert;21553;4514.12;159;2419;75;84;2741;75;2211;93;67;35;164;539
97223;Saint-Esprit;10322;2332.04;40;2911;84;31;2789;9;3158;86;70;9;151;673
97224;Saint-Joseph;16258;4357.82;79;2953;81;52;2745;27;3025;98;59;16;236;629
97225;Saint-Pierre;3961;3869.43;43;2366;72;33;1887;10;3618;79;58;8;425;471
97226;Sainte-Anne;4306;3880.4;98;4256;49;45;3635;53;4500;77;29;12;93;830
97227;Sainte-Luce;9410;2811.49;173;3143;81;109;2842;64;3539;97;59;49;316;445
97228;Sainte-Marie;14756;4465.39;61;2177;68;34;2117;27;2479;79;60;24;113;736
97229;Schœlcher;19478;2130.25;359;3333;62;97;3077;262;3373;97;45;25;200;506
97230;La Trinité;11454;4602.16;151;2856;70;80;2439;71;3291;86;48;24;283;697
97231;Les Trois-Îlets;6507;2768.1;305;4557;55;81;4271;224;4627;87;44;40;371;589
97232;Le Vauclin;8483;3890.81;100;2893;87;80;2935;20;2743;90;61;23;216;438
97233;Le Morne-Vert;1718;1337.79;14;2508;88;12;2623;3;2410;88;83;8;165;905
97234;Bellefontaine;1746;1196.57;7;2130;65;5;983;2;5886;65;61;5;148;850
97301;Régina;1658;1139424.75;4;1275;92;4;1275;0;;92;;1;1343;67
97302;Cayenne;62675;2552.23;717;2703;57;195;2704;522;2702;85;51;50;257;399
97303;Iracoubo;1662;248376.01;6;1598;54;6;1598;0;;54;;4;79;242
97304;Kourou;24824;228919.57;247;2366;84;194;2476;53;2063;90;57;32;132;432
97305;Macouria;19899;28746.49;122;2243;84;115;2178;11;4375;87;45;37;68;865
97306;Mana;10957;662240.57;10;1602;78;8;1461;3;2556;68;85;5;60;855
97307;Matoury;36512;14667.97;133;2625;94;121;2644;12;2391;94;76;95;107;998
97308;Saint-Georges;4915;284751.54;5;2100;40;3;980;2;8863;51;28;12;20;1439
97309;Remire-Montjoly;27723;4629.62;444;3109;85;272;3109;172;3113;100;54;61;469;715
97310;Roura;3449;368601.13;27;2333;73;27;2333;0;;73;;22;45;1141
97311;Saint-Laurent-du-Maroni;54429;432077.02;76;2998;81;64;3161;12;2340;88;72;35;112;940
97312;Sinnamary;2756;111964.92;23;1679;62;18;1567;5;1953;77;39;8;47;1204
97313;Montsinéry-Tonnegrande;3626;63054.57;28;2326;84;28;2326;1;2862;84;100;13;70;721
97314;Ouanary;150;104569.14;0;;;0;;0;;;;1;3;731
97352;Saül;277;449085.3;0;;;0;;0;;;;0;;
97353;Maripasoula;9579;1874271.06;4;2091;47;4;2091;0;;47;;5;5;1294
97356;Camopi;2189;1047238.04;0;;;0;;0;;;;0;;
97357;Grand-Santi;9668;215219.43;0;;;0;;0;;;;0;;
97358;Saint-Élie;159;581350.7;0;;;0;;0;;;;0;;
97360;Apatou;10306;215476.98;0;;;0;;0;;;;0;;
97361;Awala-Yalimapo;1577;21476.41;0;;;0;;0;;;;0;;
97362;Papaichton;5006;269670.04;0;;;0;;0;;;;0;;
97401;Les Avirons;11536;2640.1;169;3200;75;109;2990;60;3483;94;46;27;339;354
97402;Bras-Panon;13012;8777.26;145;1915;64;68;2405;77;1740;89;57;17;249;349
97403;Entre-Deux;7176;5166.34;98;3097;73;92;3139;6;2558;71;73;17;288;387
97404;L'Étang-Salé;14464;3855.84;157;4043;84;131;4430;26;3376;87;78;29;476;397
97405;Petite-Île;13067;3415.41;189;2778;82;184;2778;5;3304;83;76;55;344;414
97406;La Plaine-des-Palmistes;6936;8350.85;117;2184;82;117;2184;0;;82;;37;133;551
97407;Le Port;33969;1618.02;215;1951;64;152;1898;63;2011;67;57;24;390;274
97408;La Possession;36568;11939.04;585;3023;71;284;3791;301;2799;92;56;60;778;363
97409;Saint-André;58885;5465.79;427;2029;71;310;2143;117;1813;80;54;56;324;443
97410;Saint-Benoît;38604;23105.83;272;1948;74;225;2125;47;1493;80;45;59;374;401
97411;Saint-Denis;155634;14233.04;3470;2633;53;780;3333;2690;2526;89;46;88;556;438
97412;Saint-Joseph;39207;17874.19;544;2267;80;469;2292;75;2178;81;54;83;238;459
97413;Saint-Leu;36163;11874.15;460;4143;72;298;3819;162;4507;85;54;56;376;447
97414;Saint-Louis;54941;9932.67;485;2556;80;421;2500;64;2741;83;57;90;343;441
97415;Saint-Paul;108088;24164.14;1344;4737;70;725;4294;619;5111;90;52;113;700;423
97416;Saint-Pierre;85038;9683.7;1357;3278;67;759;3425;598;3173;85;55;128;674;340
97417;Saint-Philippe;5082;15547.06;62;2025;75;57;2000;5;5092;77;60;9;151;392
97418;Sainte-Marie;37093;8900.28;371;2632;72;217;2961;154;2323;88;50;79;521;309
97419;Sainte-Rose;6557;17849.98;53;1818;71;51;1724;2;3918;72;40;8;369;531
97420;Sainte-Suzanne;25551;5814.03;164;2304;74;115;2390;49;2222;86;57;25;479;355
97421;Salazie;7268;10444;46;1895;84;46;1895;1;1246;84;57;9;301;408
97422;Le Tampon;82579;18209.44;1133;2447;73;769;2502;364;2334;85;45;135;304;475
97423;Les Trois-Bassins;7221;4274.76;56;2545;73;45;2787;11;2444;80;49;17;175;441
97424;Cilaos;5040;8481.65;49;2353;58;48;2280;5;6167;59;60;23;135;583
97601;Acoua;5192;1254.11;0;;;0;;0;;;;0;;
97602;Bandraboua;13989;3170.82;0;;;0;;0;;;;0;;
97603;Bandrele;10282;3495.03;0;;;0;;0;;;;0;;
97604;Bouéni;6189;1390.8;0;;;0;;0;;;;0;;
97605;Chiconi;8295;816.96;0;;;0;;0;;;;0;;
97606;Chirongui;8920;2587.93;0;;;0;;0;;;;0;;
97607;Dembeni;15848;3826.54;0;;;0;;0;;;;0;;
97608;Dzaoudzi;17831;644.13;0;;;0;;0;;;;0;;
97609;Kani-Kéli;5507;2043.24;0;;;0;;0;;;;0;;
97610;Koungou;32156;2811.67;0;;;0;;0;;;;0;;
97611;Mamoudzou;71437;4211.81;0;;;0;;0;;;;0;;
97612;Mtsamboro;7705;1614.61;0;;;0;;0;;;;0;;
97613;M'Tsangamouji;6432;2154.4;0;;;0;;0;;;;0;;
97614;Ouangani;10203;1850;0;;;0;;0;;;;0;;
97615;Pamandzi;11442;439.54;0;;;0;;0;;;;0;;
97616;Sada;11156;1107.73;0;;;0;;0;;;;0;;
97617;Tsingoni;13934;3448.32;0;;;0;;0;;;;0;;
97501;Miquelon-Langlade;596;20621.91;0;;;0;;0;;;;0;;
97502;Saint-Pierre;5194;2709.58;0;;;0;;0;;;;0;;
97701;Saint-Barthélemy;10660;2081.57;0;;;0;;0;;;;0;;
97801;Saint-Martin;31160;4890.51;0;;;0;;0;;;;0;;
13201;Marseille 1er Arrondissement;37599;177.82;1665;3286;52;5;4753;1663;3281;89;52;5;5417;121
13202;Marseille 2e Arrondissement;24378;351.55;978;3352;46;15;2882;963;3359;79;46;3;205;292
13203;Marseille 3e Arrondissement;58029;254.31;1479;1857;45;37;3125;1442;1839;70;45;3;2762;412
13204;Marseille 4e Arrondissement;49363;288.34;2298;2919;55;86;4034;2212;2898;77;55;3;3590;94
13205;Marseille 5e Arrondissement;45702;219.06;2386;3527;48;34;5531;2352;3505;73;48;2;13988;330
13206;Marseille 6e Arrondissement;38476;206.19;2172;3907;58;56;7160;2116;3875;77;57;1;1299;231
13207;Marseille 7e Arrondissement;35173;569.38;1769;5143;59;231;8592;1538;4863;90;55;5;1506;197
13208;Marseille 8e Arrondissement;84683;2059.73;3042;4481;68;280;7290;2762;4340;98;66;12;1828;433
13209;Marseille 9e Arrondissement;77406;6322.7;2340;3239;67;287;5701;2053;3029;92;65;24;1046;475
13210;Marseille 10e Arrondissement;60317;1074.7;1897;2750;59;170;4753;1727;2647;75;58;7;2107;210
13211;Marseille 11e Arrondissement;59883;3349.67;1334;3333;69;434;4705;900;2647;93;64;53;623;559
13212;Marseille 12e Arrondissement;64399;1403.45;1965;3724;65;433;5625;1532;3381;90;64;27;645;493
13213;Marseille 13e Arrondissement;95112;2798.94;2096;2978;65;515;4223;1581;2548;90;61;38;506;624
13214;Marseille 14e Arrondissement;60505;1636.41;1323;1731;59;184;3441;1139;1558;78;57;8;6667;26
13215;Marseille 15e Arrondissement;79161;1663.75;1210;1693;60;304;3083;906;1457;76;57;17;687;567
13216;Marseille 16e Arrondissement;15854;1417.3;429;3279;59;176;3632;253;3000;64;57;12;1910;479
69381;Lyon 1er Arrondissement;28717;154.37;933;5200;53;7;8263;929;5196;100;53;0;;
69382;Lyon 2e Arrondissement;29981;344.35;998;5500;59;3;5529;995;5500;60;59;5;4855;495
69383;Lyon 3e Arrondissement;100679;636.19;3160;4688;62;99;6744;3061;4667;115;60;8;1365;343
69384;Lyon 4e Arrondissement;34752;291.11;1155;5108;65;29;7216;1126;5065;133;65;2;610;303
69385;Lyon 5e Arrondissement;47777;617.69;1387;4000;69;75;6330;1312;3900;108;68;6;636;848
69386;Lyon 6e Arrondissement;49385;375.54;1426;5561;70;6;6554;1423;5565;164;70;0;;
69387;Lyon 7e Arrondissement;88326;946.07;2771;4600;53;12;6592;2759;4599;113;53;16;3368;974
69388;Lyon 8e Arrondissement;85943;678.28;2122;4183;61;110;5059;2012;4158;106;59;8;577;1041
69389;Lyon 9e Arrondissement;53567;753.84;1420;3955;63;50;5360;1370;3871;97;62;8;1646;802
