Code_insee;Departement;Commune;Classement FRR et FRR+ au 10 juillet 2025;
32151;32;Goux;FRR+;
32152;32;Haget;FRR socle;
32153;32;Haulies;FRR socle;
32154;32;Homps;FRR socle;
32155;32;Le Houga;FRR socle;
32156;32;Idrac-Respaillès;FRR socle;
32157;32;L'Isle-Arné;FRR socle;
32158;32;L'Isle-Bouzon;FRR socle;
32159;32;L'Isle-de-Noé;FRR socle;
32160;32;L'Isle-Jourdain;FRR socle;
32161;32;Izotges;FRR socle;
32162;32;Jegun;FRR socle;
32163;32;Jû-Belloc;FRR socle;
32164;32;Juillac;FRR socle;
32165;32;Juilles;FRR socle;
32166;32;Justian;FRR socle;
32167;32;Laas;FRR socle;
32169;32;Labarthe;FRR socle;
32170;32;Labarthète;FRR+;
32171;32;Labastide-Savès;FRR socle;
32172;32;Labéjan;FRR socle;
32173;32;Labrihe;FRR socle;
32174;32;Ladevèze-Rivière;FRR socle;
32175;32;Ladevèze-Ville;FRR+;
32176;32;Lagarde;FRR socle;
32177;32;Lagarde-Hachan;FRR socle;
32178;32;Lagardère;FRR socle;
32180;32;Lagraulet-du-Gers;FRR socle;
32181;32;Laguian-Mazous;FRR socle;
32182;32;Lahas;FRR socle;
32183;32;Lahitte;FRR socle;
32184;32;Lalanne;FRR socle;
32185;32;Lalanne-Arqué;FRR socle;
32186;32;Lamaguère;FRR socle;
32187;32;Lamazère;FRR socle;
32188;32;Lamothe-Goas;FRR socle;
32189;32;Lannemaignan;FRR socle;
32190;32;Lannepax;FRR socle;
32191;32;Lanne-Soubiran;FRR socle;
32192;32;Lannux;FRR socle;
32193;32;Larée;FRR socle;
32194;32;Larressingle;FRR+;
32195;32;Larroque-Engalin;FRR+;
32196;32;Larroque-Saint-Sernin;FRR socle;
32197;32;Larroque-sur-l'Osse;FRR+;
32198;32;Lartigue;FRR socle;
32199;32;Lasserrade;FRR socle;
32200;32;Lasséran;FRR socle;
32201;32;Lasseube-Propre;FRR socle;
32202;32;Laujuzan;FRR socle;
32203;32;Lauraët;FRR+;
32204;32;Lavardens;FRR socle;
32205;32;Laveraët;FRR socle;
32206;32;Laymont;FRR socle;
32207;32;Leboulin;FRR socle;
32208;32;Lectoure;FRR socle;
32209;32;Lelin-Lapujolle;FRR+;
32210;32;Lias;FRR socle;
32211;32;Lias-d'Armagnac;FRR socle;
32212;32;Ligardes;FRR+;
32213;32;Lombez;FRR socle;
32214;32;Loubédat;FRR socle;
32215;32;Loubersan;FRR socle;
32216;32;Lourties-Monbrun;FRR socle;
32217;32;Louslitges;FRR socle;
32218;32;Loussous-Débat;FRR+;
32219;32;Lupiac;FRR socle;
32220;32;Luppé-Violles;FRR socle;
32221;32;Lussan;FRR socle;
32222;32;Magnan;FRR socle;
32223;32;Magnas;FRR socle;
32224;32;Maignaut-Tauzia;FRR+;
32225;32;Malabat;FRR socle;
32226;32;Manas-Bastanous;FRR socle;
32227;32;Manciet;FRR socle;
32228;32;Manent-Montané;FRR socle;
32229;32;Mansempuy;FRR socle;
32230;32;Mansencôme;FRR+;
32231;32;Marambat;FRR socle;
32232;32;Maravat;FRR socle;
32233;32;Marciac;FRR socle;
32234;32;Marestaing;FRR socle;
32235;32;Margouët-Meymes;FRR+;
32236;32;Marguestau;FRR socle;
32237;32;Marsan;FRR socle;
32238;32;Marseillan;FRR socle;
32239;32;Marsolan;FRR socle;
32240;32;Mascaras;FRR socle;
32241;32;Mas-d'Auvignon;FRR socle;
32242;32;Masseube;FRR socle;
32243;32;Mauléon-d'Armagnac;FRR socle;
32244;32;Maulichères;FRR+;
32245;32;Maumusson-Laguian;FRR+;
32246;32;Maupas;FRR socle;
32247;32;Maurens;FRR socle;
32248;32;Mauroux;FRR socle;
32249;32;Mauvezin;FRR socle;
32250;32;Meilhan;FRR socle;
32251;32;Mérens;FRR socle;
32252;32;Miélan;FRR socle;
32253;32;Miradoux;FRR socle;
32254;32;Miramont-d'Astarac;FRR socle;
32255;32;Miramont-Latour;FRR socle;
32256;32;Mirande;FRR socle;
32257;32;Mirannes;FRR socle;
32258;32;Mirepoix;FRR socle;
32261;32;Monblanc;FRR socle;
32262;32;Monbrun;FRR socle;
32263;32;Moncassin;FRR socle;
32264;32;Monclar;FRR socle;
32265;32;Monclar-sur-Losse;FRR socle;
32266;32;Moncorneil-Grazan;FRR socle;
32267;32;Monferran-Plavès;FRR socle;
32268;32;Monferran-Savès;FRR socle;
32269;32;Monfort;FRR socle;
32270;32;Mongausy;FRR socle;
32271;32;Monguilhem;FRR socle;
32272;32;Monlaur-Bernet;FRR socle;
32273;32;Monlezun;FRR socle;
32274;32;Monlezun-d'Armagnac;FRR socle;
32275;32;Monpardiac;FRR socle;
32276;32;Montadet;FRR socle;
32277;32;Montamat;FRR socle;
32278;32;Montaut;FRR socle;
32279;32;Montaut-les-Créneaux;FRR socle;
32280;32;Mont-d'Astarac;FRR socle;
32281;32;Mont-de-Marrast;FRR socle;
32282;32;Montégut;FRR socle;
32283;32;Montégut-Arros;FRR socle;
32284;32;Montégut-Savès;FRR socle;
32285;32;Montesquiou;FRR socle;
32286;32;Montestruc-sur-Gers;FRR socle;
32287;32;Monties;FRR socle;
32288;32;Montiron;FRR socle;
32289;32;Montpezat;FRR socle;
32290;32;Montréal;FRR socle;
32291;32;Mormès;FRR socle;
32292;32;Mouchan;FRR+;
32293;32;Mouchès;FRR socle;
32294;32;Mourède;FRR socle;
32295;32;Nizas;FRR socle;
32296;32;Nogaro;FRR socle;
32297;32;Noilhan;FRR socle;
32298;32;Nougaroulet;FRR socle;
32299;32;Noulens;FRR socle;
32300;32;Orbessan;FRR socle;
32301;32;Ordan-Larroque;FRR socle;
32302;32;Ornézan;FRR socle;
32303;32;Pallanne;FRR socle;
32304;32;Panassac;FRR socle;
32305;32;Panjas;FRR socle;
32306;32;Pauilhac;FRR socle;
32307;32;Pavie;FRR socle;
32308;32;Pébées;FRR socle;
32309;32;Pellefigue;FRR socle;
32310;32;Perchède;FRR socle;
32311;32;Pergain-Taillac;FRR socle;
32312;32;Pessan;FRR socle;
32313;32;Pessoulens;FRR socle;
32314;32;Peyrecave;FRR socle;
32315;32;Peyrusse-Grande;FRR socle;
32316;32;Peyrusse-Massas;FRR socle;
32317;32;Peyrusse-Vieille;FRR socle;
32318;32;Pis;FRR socle;
32319;32;Plaisance;FRR socle;
32320;32;Plieux;FRR socle;
32321;32;Polastron;FRR socle;
32322;32;Pompiac;FRR socle;
32323;32;Ponsampère;FRR socle;
32324;32;Ponsan-Soubiran;FRR socle;
32325;32;Pouydraguin;FRR+;
32326;32;Pouylebon;FRR socle;
32327;32;Pouy-Loubrin;FRR socle;
32328;32;Pouy-Roquelaure;FRR+;
32329;32;Préchac;FRR socle;
32330;32;Préchac-sur-Adour;FRR socle;
32331;32;Preignan;FRR socle;
32332;32;Préneron;FRR socle;
32333;32;Projan;FRR socle;
32334;32;Pujaudran;FRR socle;
32335;32;Puycasquier;FRR socle;
32336;32;Puylausic;FRR socle;
32337;32;Puységur;FRR socle;
32338;32;Ramouzens;FRR socle;
32339;32;Razengues;FRR socle;
32340;32;Réans;FRR socle;
32341;32;Réjaumont;FRR socle;
32342;32;Ricourt;FRR socle;
32343;32;Riguepeu;FRR socle;
32344;32;Riscle;FRR+;
32345;32;La Romieu;FRR+;
32346;32;Roquebrune;FRR socle;
32347;32;Roquefort;FRR socle;
32348;32;Roquelaure;FRR socle;
32349;32;Roquelaure-Saint-Aubin;FRR socle;
32350;32;Roquepine;FRR+;
32351;32;Roques;FRR socle;
32352;32;Rozès;FRR socle;
32353;32;Sabaillan;FRR socle;
32354;32;Sabazan;FRR+;
32355;32;Sadeillan;FRR socle;
32356;32;Saint-André;FRR socle;
32357;32;Sainte-Anne;FRR socle;
32358;32;Saint-Antoine;FRR socle;
32359;32;Saint-Antonin;FRR socle;
32360;32;Saint-Arailles;FRR socle;
32361;32;Saint-Arroman;FRR socle;
32362;32;Saint-Aunix-Lengros;FRR socle;
32363;32;Sainte-Aurence-Cazaux;FRR socle;
32364;32;Saint-Avit-Frandat;FRR socle;
32365;32;Cap d'Astarac;FRR socle;
32366;32;Saint-Brès;FRR socle;
32367;32;Saint-Christaud;FRR socle;
32368;32;Sainte-Christie;FRR socle;
32369;32;Sainte-Christie-d'Armagnac;FRR socle;
32370;32;Saint-Clar;FRR socle;
32371;32;Saint-Créac;FRR socle;
32372;32;Saint-Cricq;FRR socle;
32373;32;Sainte-Dode;FRR socle;
32374;32;Saint-Élix-d'Astarac;FRR socle;
32375;32;Saint-Élix-Theux;FRR socle;
32376;32;Sainte-Gemme;FRR socle;
32377;32;Saint-Georges;FRR socle;
32378;32;Saint-Germé;FRR+;
32379;32;Saint-Germier;FRR socle;
32380;32;Saint-Griède;FRR socle;
32381;32;Saint-Jean-le-Comtal;FRR socle;
32382;32;Saint-Jean-Poutge;FRR socle;
32383;32;Saint-Justin;FRR socle;
32384;32;Saint-Lary;FRR socle;
32385;32;Saint-Léonard;FRR socle;
32386;32;Saint-Lizier-du-Planté;FRR socle;
32387;32;Saint-Loube;FRR socle;
32388;32;Sainte-Marie;FRR socle;
32389;32;Saint-Martin;FRR socle;
32390;32;Saint-Martin-d'Armagnac;FRR socle;
32391;32;Saint-Martin-de-Goyne;FRR socle;
32392;32;Saint-Martin-Gimois;FRR socle;
32393;32;Saint-Maur;FRR socle;
32394;32;Saint-Médard;FRR socle;
32395;32;Sainte-Mère;FRR socle;
32396;32;Saint-Mézard;FRR socle;
32397;32;Saint-Michel;FRR socle;
32398;32;Saint-Mont;FRR+;
32399;32;Saint-Orens;FRR socle;
32400;32;Saint-Orens-Pouy-Petit;FRR+;
32401;32;Saint-Ost;FRR socle;
32402;32;Saint-Paul-de-Baïse;FRR socle;
32403;32;Saint-Pierre-d'Aubézies;FRR socle;
32404;32;Saint-Puy;FRR+;
32405;32;Sainte-Radegonde;FRR socle;
32406;32;Saint-Sauvy;FRR socle;
32407;32;Saint-Soulan;FRR socle;
32408;32;Salles-d'Armagnac;FRR socle;
32409;32;Samaran;FRR socle;
32410;32;Samatan;FRR socle;
32411;32;Sansan;FRR socle;
32412;32;Saramon;FRR socle;
32414;32;Sarragachies;FRR+;
32415;32;Sarraguzan;FRR socle;
32416;32;Sarrant;FRR socle;
32417;32;La Sauvetat;FRR socle;
32418;32;Sauveterre;FRR socle;
32419;32;Sauviac;FRR socle;
32420;32;Sauvimont;FRR socle;
32421;32;Savignac-Mona;FRR socle;
32422;32;Scieurac-et-Flourès;FRR socle;
32423;32;Séailles;FRR socle;
32424;32;Ségos;FRR socle;
32425;32;Ségoufielle;FRR socle;
32426;32;Seissan;FRR socle;
32427;32;Sembouès;FRR socle;
32428;32;Sémézies-Cachan;FRR socle;
32429;32;Sempesserre;FRR socle;
32430;32;Sère;FRR socle;
32431;32;Sérempuy;FRR socle;
32432;32;Seysses-Savès;FRR socle;
32433;32;Simorre;FRR socle;
32434;32;Sion;FRR socle;
32435;32;Sirac;FRR socle;
32436;32;Solomiac;FRR socle;
32437;32;Sorbets;FRR socle;
32438;32;Tachoires;FRR socle;
32439;32;Tarsac;FRR+;
32440;32;Tasque;FRR socle;
32441;32;Taybosc;FRR socle;
32442;32;Terraube;FRR socle;
32443;32;Termes-d'Armagnac;FRR+;
32444;32;Thoux;FRR socle;
32445;32;Tieste-Uragnoux;FRR socle;
32446;32;Tillac;FRR socle;
32447;32;Tirent-Pontéjac;FRR socle;
32448;32;Touget;FRR socle;
32449;32;Toujouse;FRR socle;
32450;32;Tourdun;FRR socle;
32451;32;Tournan;FRR+;
32452;32;Tournecoupe;FRR socle;
32453;32;Tourrenquets;FRR socle;
32454;32;Traversères;FRR socle;
32455;32;Troncens;FRR socle;
32456;32;Tudelle;FRR socle;
32457;32;Urdens;FRR socle;
32458;32;Urgosse;FRR socle;
32459;32;Valence-sur-Baïse;FRR+;
32460;32;Vergoignan;FRR socle;
32461;32;Verlus;FRR+;
32462;32;Vic-Fezensac;FRR socle;
32463;32;Viella;FRR+;
32464;32;Villecomtal-sur-Arros;FRR socle;
32465;32;Villefranche-d'Astarac;FRR socle;
32466;32;Viozan;FRR socle;
32467;32;Saint-Caprais;FRR socle;
32468;32;Aussos;FRR socle;
33001;33;Abzac;FRR socle;
33002;33;Aillas;FRR socle;
33003;33;Ambarès-et-Lagrave;Non classée;
33004;33;Ambès;Non classée;
33005;33;Andernos-les-Bains;Non classée;
33006;33;Anglade;FRR socle;
33007;33;Arbanats;Non classée;
33008;33;Porte-de-Benauge;FRR socle;
33009;33;Arcachon;Non classée;
33010;33;Arcins;FRR socle;
33011;33;Arès;Non classée;
33012;33;Arsac;FRR bénéficiaire;
33013;33;Artigues-près-Bordeaux;Non classée;
33014;33;Les Artigues-de-Lussac;Non classée;
33015;33;Arveyres;Non classée;
33016;33;Asques;Non classée;
33017;33;Aubiac;FRR socle;
33018;33;Val de Virvée;Non classée;
33019;33;Audenge;Non classée;
33020;33;Auriolles;FRR socle;
33021;33;Auros;FRR socle;
33022;33;Avensan;FRR bénéficiaire;
33023;33;Ayguemorte-les-Graves;Non classée;
33024;33;Bagas;FRR socle;
33025;33;Baigneaux;FRR socle;
33026;33;Balizac;FRR socle;
33027;33;Barie;FRR socle;
33028;33;Baron;Non classée;
33029;33;Le Barp;Non classée;
33030;33;Barsac;Non classée;
33031;33;Bassanne;FRR socle;
33032;33;Bassens;Non classée;
33033;33;Baurech;Non classée;
33034;33;Bayas;Non classée;
33035;33;Bayon-sur-Gironde;Non classée;
33036;33;Bazas;FRR socle;
33037;33;Beautiran;Non classée;
33038;33;Bégadan;FRR socle;
33039;33;Bègles;Non classée;
33040;33;Béguey;Non classée;
33042;33;Belin-Béliet;Non classée;
33043;33;Bellebat;FRR socle;
33044;33;Bellefond;FRR socle;
33045;33;Belvès-de-Castillon;Non classée;
33046;33;Bernos-Beaulac;FRR socle;
33047;33;Berson;Non classée;
33048;33;Berthez;FRR socle;
33049;33;Beychac-et-Caillau;Non classée;
33050;33;Bieujac;FRR socle;
33051;33;Biganos;Non classée;
33052;33;Les Billaux;Non classée;
33053;33;Birac;FRR socle;
33054;33;Blaignac;FRR socle;
33055;33;Blaignan-Prignac;FRR socle;
33056;33;Blanquefort;Non classée;
33057;33;Blasimon;FRR socle;
33058;33;Blaye;Non classée;
33059;33;Blésignac;Non classée;
33060;33;Bommes;FRR socle;
33061;33;Bonnetan;Non classée;
33062;33;Bonzac;Non classée;
33063;33;Bordeaux;Non classée;
33064;33;Bossugan;FRR socle;
33065;33;Bouliac;Non classée;
33066;33;Bourdelles;FRR socle;
33067;33;Bourg;Non classée;
33068;33;Bourideys;FRR socle;
33069;33;Le Bouscat;Non classée;
33070;33;Brach;FRR bénéficiaire;
33071;33;Branne;FRR socle;
33072;33;Brannens;FRR socle;
33073;33;Braud-et-Saint-Louis;FRR socle;
33074;33;Brouqueyran;FRR socle;
33075;33;Bruges;Non classée;
33076;33;Budos;Non classée;
33077;33;Cabanac-et-Villagrains;Non classée;
33078;33;Cabara;FRR socle;
33079;33;Cadarsac;Non classée;
33080;33;Cadaujac;Non classée;
33081;33;Cadillac-sur-Garonne;Non classée;
33082;33;Cadillac-en-Fronsadais;Non classée;
33083;33;Camarsac;Non classée;
33084;33;Cambes;Non classée;
33085;33;Camblanes-et-Meynac;Non classée;
33086;33;Camiac-et-Saint-Denis;Non classée;
33087;33;Camiran;FRR socle;
33088;33;Camps-sur-l'Isle;FRR socle;
33089;33;Campugnan;Non classée;
33090;33;Canéjan;Non classée;
33093;33;Capian;Non classée;
33094;33;Caplong;FRR socle;
33095;33;Captieux;FRR socle;
33096;33;Carbon-Blanc;Non classée;
33097;33;Carcans;FRR bénéficiaire;
33098;33;Cardan;Non classée;
33099;33;Carignan-de-Bordeaux;Non classée;
33100;33;Cars;Non classée;
33101;33;Cartelègue;FRR socle;
33102;33;Casseuil;FRR socle;
33103;33;Castelmoron-d'Albret;FRR socle;
33104;33;Castelnau-de-Médoc;FRR bénéficiaire;
33105;33;Castelviel;FRR socle;
33106;33;Castets et Castillon;FRR socle;
33108;33;Castillon-la-Bataille;FRR socle;
33109;33;Castres-Gironde;Non classée;
33111;33;Caudrot;FRR socle;
33112;33;Caumont;FRR socle;
33113;33;Cauvignac;FRR socle;
33114;33;Cavignac;Non classée;
33115;33;Cazalis;FRR socle;
33116;33;Cazats;FRR socle;
33117;33;Cazaugitat;FRR socle;
33118;33;Cénac;Non classée;
33119;33;Cenon;Non classée;
33120;33;Cérons;Non classée;
33121;33;Cessac;FRR socle;
33122;33;Cestas;Non classée;
33123;33;Cézac;Non classée;
33124;33;Chamadelle;FRR socle;
33125;33;Cissac-Médoc;FRR socle;
33126;33;Civrac-de-Blaye;Non classée;
33127;33;Civrac-sur-Dordogne;FRR socle;
33128;33;Civrac-en-Médoc;FRR socle;
33129;33;Cleyrac;FRR socle;
33130;33;Coimères;FRR socle;
33131;33;Coirac;FRR socle;
33132;33;Comps;Non classée;
33133;33;Coubeyrac;FRR socle;
33134;33;Couquèques;FRR socle;
33135;33;Courpiac;FRR socle;
33136;33;Cours-de-Monségur;FRR socle;
33137;33;Cours-les-Bains;FRR socle;
33138;33;Coutras;FRR socle;
33139;33;Coutures;FRR socle;
33140;33;Créon;Non classée;
33141;33;Croignon;Non classée;
33142;33;Cubnezais;Non classée;
33143;33;Cubzac-les-Ponts;Non classée;
33144;33;Cudos;FRR socle;
33145;33;Cursan;Non classée;
33146;33;Cussac-Fort-Médoc;FRR socle;
33147;33;Daignac;Non classée;
33148;33;Dardenac;Non classée;
33149;33;Daubèze;FRR socle;
33150;33;Dieulivol;FRR socle;
33151;33;Donnezac;FRR socle;
33152;33;Donzac;Non classée;
33153;33;Doulezon;FRR socle;
33154;33;Les Églisottes-et-Chalaures;FRR socle;
33155;33;Escaudes;FRR socle;
33156;33;Escoussans;FRR bénéficiaire;
33157;33;Espiet;Non classée;
33158;33;Les Esseintes;FRR socle;
33159;33;Étauliers;FRR socle;
33160;33;Eynesse;FRR socle;
33161;33;Eyrans;FRR socle;
33162;33;Eysines;Non classée;
33163;33;Faleyras;FRR socle;
33164;33;Fargues;FRR socle;
33165;33;Fargues-Saint-Hilaire;Non classée;
33166;33;Le Fieu;FRR socle;
33167;33;Floirac;Non classée;
33168;33;Flaujagues;FRR socle;
33169;33;Floudès;FRR socle;
33170;33;Fontet;FRR socle;
33171;33;Fossès-et-Baleyssac;FRR socle;
33172;33;Fours;Non classée;
33173;33;Francs;FRR socle;
33174;33;Fronsac;Non classée;
33175;33;Frontenac;FRR socle;
33176;33;Gabarnac;Non classée;
33177;33;Gaillan-en-Médoc;FRR socle;
33178;33;Gajac;FRR socle;
33179;33;Galgon;Non classée;
33180;33;Gans;FRR socle;
33181;33;Gardegan-et-Tourtirac;Non classée;
33182;33;Gauriac;Non classée;
33183;33;Gauriaguet;Non classée;
33184;33;Générac;Non classée;
33185;33;Génissac;Non classée;
33186;33;Gensac;FRR socle;
33187;33;Gironde-sur-Dropt;FRR socle;
33188;33;Giscos;FRR socle;
33189;33;Gornac;FRR socle;
33190;33;Goualade;FRR socle;
33191;33;Gours;Non classée;
33192;33;Gradignan;Non classée;
33193;33;Grayan-et-l'Hôpital;FRR socle;
33194;33;Grézillac;FRR socle;
33195;33;Grignols;FRR socle;
33196;33;Guillac;FRR socle;
33197;33;Guillos;Non classée;
33198;33;Guîtres;Non classée;
33199;33;Gujan-Mestras;Non classée;
33200;33;Le Haillan;Non classée;
33201;33;Haux;Non classée;
33202;33;Hostens;FRR socle;
33203;33;Hourtin;FRR bénéficiaire;
33204;33;Hure;FRR socle;
33205;33;Illats;Non classée;
33206;33;Isle-Saint-Georges;Non classée;
33207;33;Izon;Non classée;
33208;33;Jau-Dignac-et-Loirac;FRR socle;
33209;33;Jugazan;FRR socle;
33210;33;Juillac;FRR socle;
33211;33;Labarde;FRR bénéficiaire;
33212;33;Labescau;FRR socle;
33213;33;La Brède;Non classée;
33214;33;Lacanau;FRR bénéficiaire;
33215;33;Ladaux;FRR socle;
33216;33;Lados;FRR socle;
33218;33;Lagorce;FRR socle;
33219;33;La Lande-de-Fronsac;Non classée;
33220;33;Lamarque;FRR socle;
33221;33;Lamothe-Landerron;FRR socle;
33222;33;Lalande-de-Pomerol;Non classée;
33223;33;Landerrouat;FRR socle;
33224;33;Landerrouet-sur-Ségur;FRR socle;
33225;33;Landiras;Non classée;
33226;33;Langoiran;Non classée;
33227;33;Langon;FRR socle;
33228;33;Lansac;Non classée;
33229;33;Lanton;Non classée;
33230;33;Lapouyade;Non classée;
33231;33;Laroque;Non classée;
33232;33;Lartigue;FRR socle;
33233;33;Laruscade;Non classée;
33234;33;Latresne;Non classée;
33235;33;Lavazan;FRR socle;
33236;33;Lège-Cap-Ferret;Non classée;
33237;33;Léogeats;FRR socle;
33238;33;Léognan;Non classée;
33239;33;Lerm-et-Musset;FRR socle;
33240;33;Lesparre-Médoc;FRR socle;
33241;33;Lestiac-sur-Garonne;Non classée;
33242;33;Les Lèves-et-Thoumeyragues;FRR socle;
33243;33;Libourne;Non classée;
33244;33;Lignan-de-Bazas;FRR socle;
33245;33;Lignan-de-Bordeaux;Non classée;
33246;33;Ligueux;FRR socle;
33247;33;Listrac-de-Durèze;FRR socle;
33248;33;Listrac-Médoc;FRR bénéficiaire;
33249;33;Lormont;Non classée;
33250;33;Loubens;FRR socle;
33251;33;Louchats;FRR socle;
33252;33;Loupes;Non classée;
33253;33;Loupiac;Non classée;
33254;33;Loupiac-de-la-Réole;FRR socle;
33255;33;Lucmau;FRR socle;
33256;33;Ludon-Médoc;Non classée;
33257;33;Lugaignac;FRR socle;
33258;33;Lugasson;FRR socle;
33259;33;Lugon-et-l'Île-du-Carnay;Non classée;
33260;33;Lugos;Non classée;
33261;33;Lussac;Non classée;
33262;33;Macau;Non classée;
33263;33;Madirac;Non classée;
33264;33;Maransin;Non classée;
33266;33;Marcenais;Non classée;
33268;33;Margaux-Cantenac;FRR bénéficiaire;
33269;33;Margueron;FRR socle;
33270;33;Marimbault;FRR socle;
33271;33;Marions;FRR socle;
33272;33;Marsas;Non classée;
33273;33;Martignas-sur-Jalle;Non classée;
33274;33;Martillac;Non classée;
33275;33;Martres;FRR socle;
33276;33;Masseilles;FRR socle;
33277;33;Massugas;FRR socle;
33278;33;Mauriac;FRR socle;
33279;33;Mazères;FRR socle;
33280;33;Mazion;FRR socle;
33281;33;Mérignac;Non classée;
33282;33;Mérignas;FRR socle;
33283;33;Mesterrieux;FRR socle;
33284;33;Mios;Non classée;
33285;33;Mombrier;Non classée;
33287;33;Mongauzy;FRR socle;
33288;33;Monprimblanc;Non classée;
33289;33;Monségur;FRR socle;
33290;33;Montagne;Non classée;
33291;33;Montagoudin;FRR socle;
33292;33;Montignac;FRR socle;
33293;33;Montussan;Non classée;
33294;33;Morizès;FRR socle;
33295;33;Mouillac;Non classée;
33296;33;Mouliets-et-Villemartin;FRR socle;
33297;33;Moulis-en-Médoc;FRR bénéficiaire;
33298;33;Moulon;Non classée;
33299;33;Mourens;FRR socle;
33300;33;Naujac-sur-Mer;FRR socle;
33301;33;Naujan-et-Postiac;FRR socle;
33302;33;Néac;Non classée;
33303;33;Nérigean;Non classée;
33304;33;Neuffons;FRR socle;
33305;33;Le Nizan;FRR socle;
33306;33;Noaillac;FRR socle;
33307;33;Noaillan;FRR socle;
33308;33;Omet;Non classée;
33309;33;Ordonnac;FRR socle;
33310;33;Origne;FRR socle;
33311;33;Paillet;Non classée;
33312;33;Parempuyre;Non classée;
33314;33;Pauillac;FRR socle;
33315;33;Les Peintures;FRR socle;
33316;33;Pellegrue;FRR socle;
33317;33;Périssac;Non classée;
33318;33;Pessac;Non classée;
33319;33;Pessac-sur-Dordogne;FRR socle;
33320;33;Petit-Palais-et-Cornemps;FRR socle;
33321;33;Peujard;Non classée;
33322;33;Le Pian-Médoc;Non classée;
33323;33;Le Pian-sur-Garonne;FRR socle;
33324;33;Pineuilh;FRR socle;
33325;33;Plassac;Non classée;
33326;33;Pleine-Selve;FRR socle;
33327;33;Podensac;Non classée;
33328;33;Pomerol;Non classée;
33329;33;Pompéjac;FRR socle;
33330;33;Pompignac;Non classée;
33331;33;Pondaurat;FRR socle;
33332;33;Porchères;Non classée;
33333;33;Le Porge;FRR bénéficiaire;
33334;33;Portets;Non classée;
33335;33;Le Pout;Non classée;
